msid	tstamp	latgps	latgpsutm	lnggps	lnggpsutm	lnglac	lnglacutm	latlac	latlacutm	cellid	lac	mnc
21	20170502063143	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502063243	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502063343	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502063443	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502063543	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502063643	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502063743	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502063843	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502063943	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502064043	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502064143	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502064243	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502064343	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502064443	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502064543	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502064643	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502064743	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502064843	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502064943	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502065043	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502065143	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502065243	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502065343	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502065443	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502065543	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502065643	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502065743	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502065843	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502065943	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502070043	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502070143	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502070243	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502070343	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502070443	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502070543	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502070643	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502070743	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502070843	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502070943	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502071043	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502071143	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502071243	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502071343	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502071443	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502071543	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502071643	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502071743	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502071843	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502071943	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502072043	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502072143	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502072243	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502072343	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502072443	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502072543	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502072643	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502072743	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502072843	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502072943	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502073043	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502073143	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502073243	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502073343	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502073443	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502073543	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502073643	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502073743	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502073843	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502073943	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502074043	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502074143	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502074243	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502074343	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502074443	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502074543	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502074643	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502074743	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502074843	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502074943	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502075043	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502075143	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502075243	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502075343	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502075443	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502075543	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502075643	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502075743	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502075843	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502075943	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502080043	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502080143	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502080243	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502080343	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502080443	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502080543	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502080643	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502080743	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502080843	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502080943	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502081043	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502081143	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502081243	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502081343	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502081443	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502081543	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502081643	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502081743	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502081843	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502081943	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502082043	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502082143	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502082243	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502082343	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502082443	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502082543	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502082643	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502082743	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502082843	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502082943	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502083043	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502083143	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502083243	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502083343	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502083443	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502083543	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502083643	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502083743	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502083843	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502083943	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502084043	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502084143	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502084243	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502084343	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502084443	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502084543	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502084643	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502084743	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502084843	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502084943	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502085043	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502085143	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502085243	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502085343	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502085443	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502085543	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502085643	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502085743	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502085843	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502085943	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502090043	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502090143	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502090243	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502090343	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502090443	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502090543	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502090643	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502090743	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502090843	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502090943	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502091043	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502091143	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502091243	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502091343	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502091443	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502091543	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502091643	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502091743	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502091843	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502091943	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502092043	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502092143	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502092243	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502092343	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502092443	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502092543	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502092643	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502092743	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502092843	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502092943	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502093043	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502093143	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502093243	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502093343	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502093443	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502093543	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502093643	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502093743	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502093843	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502093943	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502094043	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502094143	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502094243	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502094343	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502094443	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502094543	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502094643	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502094743	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502094843	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502094943	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502095043	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
21	20170502095143	31.26439401	3459880.5878	121.49519146	356732.0871	121.50608063	357794.2777	31.28129196	3461739.5954	8858379	6266	1.0
